tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-06-02,10:56:00,1514,1517.6,1515.4,1512.2,212,0
2021-06-02,11:59:00,1515.2,1515.2,1511.8,1507.4,307,0
2021-06-02,12:59:00,1511.4,1513,1513,1509.8,83,1
2021-06-02,13:45:00,1513.6,1523,1522.4,1513.6,285,0
2021-06-03,08:59:00,1529,1531.8,1528.8,1525,71,0
2021-06-03,09:59:00,1528.6,1528.6,1520.4,1518.2,344,0
2021-06-03,10:57:00,1520.4,1522.2,1517.2,1514.2,217,0
2021-06-03,11:53:00,1517.4,1517.4,1516.2,1513.2,89,0
2021-06-03,12:59:00,1516.6,1517,1515.4,1512,129,0
2021-06-03,13:45:00,1515.4,1516.6,1515.8,1513.8,135,0
2021-06-04,08:59:00,1511.8,1511.8,1505.6,1502,98,0
2021-06-04,09:58:00,1504.6,1507,1502,1498,456,0
2021-06-04,10:59:00,1502.6,1504.6,1500.8,1500,112,0
2021-06-04,11:59:00,1501,1505.8,1504.6,1499.8,104,0
2021-06-04,12:58:00,1504.6,1505.8,1505.4,1503,60,0
2021-06-04,13:45:00,1505.4,1505.8,1503.8,1502.6,121,0
2021-06-07,08:59:00,1507,1509.8,1508.4,1506.6,44,0
2021-06-07,09:59:00,1507.6,1507.8,1483.4,1476.6,672,1
2021-06-07,10:59:00,1484.2,1495.8,1494.6,1483.6,312,0
2021-06-07,11:58:00,1494.8,1503.2,1501,1494.8,203,0
2021-06-07,12:59:00,1501,1502.2,1498,1497.6,179,0
2021-06-07,13:45:00,1497.6,1500.2,1498.4,1495.4,151,0
2021-06-08,08:59:00,1504,1507,1504.4,1502.8,45,0
2021-06-08,09:59:00,1504.4,1511.8,1505,1502.6,285,0
2021-06-08,10:59:00,1504.4,1505.8,1501.4,1498.4,177,0
2021-06-08,11:59:00,1501.2,1501.2,1500.2,1498,78,0
2021-06-08,12:59:00,1500,1502.2,1501.2,1498.6,70,0
2021-06-08,13:45:00,1501,1506,1506,1500,152,0
2021-06-09,08:58:00,1501.8,1504.4,1501.8,1500,18,0
2021-06-09,09:57:00,1500.6,1502.8,1494.8,1493.2,237,0
2021-06-09,10:59:00,1495.8,1495.8,1493.2,1488.2,144,0
2021-06-09,11:59:00,1492.8,1494.8,1493.2,1490.8,79,0
2021-06-09,12:59:00,1493,1493,1490.2,1489,86,0
2021-06-09,13:45:00,1490.8,1494.8,1494.8,1489.8,111,0
2021-06-10,08:59:00,1497,1497,1496.2,1494.2,63,0
2021-06-10,09:59:00,1496.2,1502.8,1500,1488.4,400,0
2021-06-10,10:59:00,1500.6,1501.6,1493.4,1492.2,267,0
