mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-11-08,02:30:00,27655.0,27645.0,27657.0,27636.0,742.0,0
2019-11-08,02:45:00,27645.0,27642.0,27645.0,27638.0,445.0,0
2019-11-08,03:00:00,27641.0,27638.0,27648.0,27636.0,777.0,0
2019-11-08,03:15:00,27638.0,27638.0,27643.0,27633.0,468.0,0
2019-11-08,03:30:00,27637.0,27643.0,27647.0,27635.0,508.0,0
2019-11-08,03:45:00,27643.0,27647.0,27653.0,27643.0,470.0,0
2019-11-08,04:00:00,27647.0,27654.0,27655.0,27644.0,314.0,0
2019-11-08,04:15:00,27654.0,27653.0,27658.0,27646.0,345.0,0
2019-11-08,04:30:00,27654.0,27660.0,27667.0,27652.0,692.0,0
2019-11-08,04:45:00,27660.0,27657.0,27664.0,27656.0,541.0,0
2019-11-08,05:00:00,27657.0,27669.0,27673.0,27657.0,662.0,0
2019-11-08,05:15:00,27669.0,27665.0,27672.0,27662.0,374.0,0
2019-11-08,05:30:00,27665.0,27667.0,27671.0,27664.0,227.0,0
2019-11-08,05:45:00,27667.0,27663.0,27668.0,27656.0,428.0,0
2019-11-08,06:00:00,27663.0,27664.0,27675.0,27660.0,853.0,0
2019-11-08,06:15:00,27663.0,27695.0,27701.0,27661.0,2646.0,0
2019-11-08,06:30:00,27694.0,27684.0,27697.0,27683.0,697.0,0
2019-11-08,06:45:00,27684.0,27661.0,27693.0,27646.0,1883.0,0
2019-11-08,07:00:00,27660.0,27675.0,27677.0,27657.0,1174.0,0
2019-11-08,07:15:00,27674.0,27665.0,27682.0,27659.0,1818.0,0
2019-11-08,07:30:00,27664.0,27659.0,27666.0,27652.0,2104.0,0
2019-11-08,07:45:00,27660.0,27668.0,27670.0,27659.0,764.0,0
2019-11-08,08:00:00,27667.0,27660.0,27671.0,27660.0,1164.0,0
2019-11-08,08:15:00,27659.0,27661.0,27663.0,27651.0,1048.0,0
2019-11-08,08:30:00,27661.0,27637.0,27662.0,27612.0,8657.0,0
2019-11-08,08:45:00,27637.0,27606.0,27656.0,27588.0,5962.0,0
2019-11-08,09:00:00,27607.0,27586.0,27613.0,27541.0,14421.0,0
2019-11-08,09:15:00,27586.0,27586.0,27605.0,27573.0,4138.0,0
