mini_russell_date,mini_russell_time,mini_russell_open,mini_russell_high,mini_russell_close,mini_russell_low,mini_russell_volume,predict
2020-09-17,09:45:00,1541.1,1538.6,1542.4,1538.1,4859.0,-1
2020-09-17,10:00:00,1538.5,1542.1,1545.0,1537.4,4719.0,-1
2020-09-17,10:15:00,1542.1,1540.4,1544.7,1540.1,7604.0,-1
2020-09-17,10:30:00,1540.5,1538.7,1542.7,1538.2,4522.0,0
2020-09-17,10:45:00,1538.8,1535.8,1538.8,1534.7,5150.0,0
2020-09-17,11:00:00,1535.6,1532.0,1536.0,1531.0,6333.0,0
2020-09-17,11:15:00,1532.1,1530.4,1532.3,1526.4,5093.0,0
2020-09-17,11:30:00,1530.4,1532.4,1534.6,1529.1,4717.0,-1
2020-09-17,11:45:00,1532.4,1535.5,1536.6,1529.4,8526.0,-1
2020-09-17,12:00:00,1535.4,1535.5,1537.5,1534.4,4755.0,-1
2020-09-17,12:15:00,1535.6,1535.9,1536.8,1532.7,2974.0,0
2020-09-17,12:30:00,1536.0,1539.6,1539.7,1535.5,3315.0,-1
2020-09-17,12:45:00,1539.5,1538.9,1540.6,1537.7,2412.0,-1
2020-09-17,13:00:00,1538.9,1542.4,1543.0,1538.6,1660.0,-1
2020-09-17,13:15:00,1542.6,1538.1,1543.2,1537.7,1720.0,-1
2020-09-17,13:30:00,1538.1,1537.0,1538.6,1534.7,2978.0,0
2020-09-17,13:45:00,1536.9,1538.4,1539.6,1536.4,2010.0,0
2020-09-17,14:00:00,1538.5,1537.9,1539.1,1531.9,4591.0,0
2020-09-17,14:15:00,1537.8,1531.6,1538.0,1530.9,5727.0,0
2020-09-17,14:30:00,1531.6,1537.9,1539.9,1531.1,5158.0,-1
2020-09-17,14:45:00,1537.9,1537.0,1539.6,1534.2,8560.0,0
2020-09-17,15:00:00,1537.0,1537.9,1539.9,1536.6,10979.0,0
2020-09-17,15:15:00,1538.0,1537.7,1538.2,1537.4,253.0,0
2020-09-17,15:30:00,1538.3,1538.6,1539.1,1537.7,443.0,0
2020-09-17,15:45:00,1538.6,1536.5,1539.1,1535.9,716.0,0
2020-09-17,16:00:00,1536.5,1536.6,1536.9,1536.4,70.0,0
2020-09-17,17:00:00,1536.4,1537.5,1537.5,1535.0,149.0,0
2020-09-17,17:15:00,1537.7,1538.7,1538.7,1537.0,118.0,0
2020-09-17,17:30:00,1538.6,1540.0,1540.0,1538.5,82.0,0
2020-09-17,17:45:00,1539.8,1540.5,1541.0,1539.7,87.0,0
2020-09-17,18:00:00,1540.9,1541.2,1542.1,1540.9,88.0,0
2020-09-17,18:15:00,1541.6,1541.5,1542.2,1541.0,86.0,0
2020-09-17,18:30:00,1541.4,1539.4,1541.6,1539.4,62.0,0
2020-09-17,18:45:00,1539.1,1537.1,1539.1,1536.9,141.0,0
2020-09-17,19:00:00,1537.0,1540.1,1540.1,1536.0,260.0,0
2020-09-17,19:15:00,1539.8,1535.7,1540.1,1535.4,168.0,0
2020-09-17,19:30:00,1535.5,1535.0,1537.2,1534.4,258.0,0
2020-09-17,19:45:00,1535.0,1532.5,1535.4,1532.3,236.0,0
2020-09-17,20:00:00,1533.4,1530.6,1535.8,1530.4,274.0,0
2020-09-17,20:15:00,1530.6,1530.2,1531.5,1529.6,201.0,0
2020-09-17,20:30:00,1530.2,1532.2,1532.2,1528.7,185.0,0
2020-09-17,20:45:00,1532.2,1533.6,1534.0,1531.7,99.0,-1
2020-09-17,21:00:00,1533.2,1532.6,1533.8,1532.3,68.0,-1
2020-09-17,21:15:00,1533.0,1534.6,1535.5,1533.0,95.0,0
2020-09-17,21:30:00,1534.7,1534.9,1535.4,1534.0,43.0,0
2020-09-17,21:45:00,1535.5,1534.6,1535.5,1534.0,117.0,0
2020-09-17,22:00:00,1534.5,1536.2,1537.3,1534.5,158.0,0
2020-09-17,22:15:00,1536.5,1536.5,1537.0,1535.8,67.0,0
2020-09-17,22:30:00,1536.4,1535.7,1536.8,1535.3,47.0,0
2020-09-17,22:45:00,1535.5,1534.8,1536.0,1534.7,24.0,0
2020-09-17,23:00:00,1534.7,1534.4,1534.9,1533.6,80.0,0
2020-09-17,23:15:00,1534.2,1534.6,1535.2,1533.7,39.0,0
2020-09-17,23:30:00,1534.9,1536.6,1536.7,1534.8,44.0,0
2020-09-17,23:45:00,1536.7,1536.0,1536.9,1535.8,81.0,0
2020-09-18,00:00:00,1536.0,1535.6,1536.9,1535.2,117.0,0
2020-09-18,00:15:00,1535.7,1536.1,1536.1,1534.0,121.0,0
2020-09-18,00:30:00,1535.9,1536.0,1537.2,1534.9,55.0,0
2020-09-18,00:45:00,1536.5,1537.7,1537.7,1534.9,75.0,0
2020-09-18,01:00:00,1537.8,1539.0,1539.1,1536.5,151.0,0
2020-09-18,01:15:00,1538.9,1538.7,1539.0,1537.2,150.0,0
2020-09-18,01:30:00,1538.4,1538.1,1539.0,1537.4,116.0,0
2020-09-18,01:45:00,1537.7,1537.1,1537.7,1536.4,128.0,0
2020-09-18,02:00:00,1537.1,1536.0,1538.4,1535.7,277.0,0
2020-09-18,02:15:00,1536.3,1536.7,1538.3,1535.9,182.0,0
2020-09-18,02:30:00,1536.6,1535.1,1536.6,1533.2,311.0,0
2020-09-18,02:45:00,1535.7,1534.8,1535.7,1533.2,149.0,0
2020-09-18,03:00:00,1534.7,1536.5,1536.6,1534.0,114.0,0
2020-09-18,03:15:00,1536.1,1537.2,1537.9,1536.1,99.0,-1
2020-09-18,03:30:00,1537.3,1535.6,1537.5,1535.0,133.0,0
2020-09-18,03:45:00,1536.2,1536.0,1536.3,1535.0,72.0,0
2020-09-18,04:00:00,1535.8,1537.4,1537.4,1534.5,159.0,0
2020-09-18,04:15:00,1537.3,1538.5,1538.7,1536.8,116.0,0
2020-09-18,04:30:00,1538.7,1538.4,1538.8,1537.1,132.0,0
2020-09-18,04:45:00,1538.4,1535.6,1538.6,1535.3,139.0,0
2020-09-18,05:00:00,1535.3,1536.7,1537.4,1534.7,251.0,0
2020-09-18,05:15:00,1536.7,1536.3,1536.7,1535.5,63.0,0
2020-09-18,05:30:00,1536.2,1536.7,1537.8,1536.2,174.0,0
2020-09-18,05:45:00,1536.6,1537.2,1537.2,1535.6,311.0,0
2020-09-18,06:00:00,1537.2,1538.7,1538.7,1536.8,177.0,0
2020-09-18,06:15:00,1538.8,1538.2,1538.9,1537.3,336.0,0
2020-09-18,06:30:00,1538.2,1537.8,1540.0,1536.6,547.0,-1
2020-09-18,06:45:00,1537.7,1535.7,1537.8,1535.2,371.0,0
2020-09-18,07:00:00,1535.9,1536.9,1537.5,1535.0,589.0,0
2020-09-18,07:15:00,1537.0,1536.6,1538.7,1536.4,586.0,-1
2020-09-18,07:30:00,1536.8,1537.3,1539.7,1536.5,1058.0,-1
2020-09-18,07:45:00,1537.4,1538.7,1538.9,1537.0,563.0,0
2020-09-18,08:00:00,1538.9,1540.2,1540.4,1538.3,939.0,0
2020-09-18,08:15:00,1540.2,1540.0,1542.1,1538.9,1806.0,-1
2020-09-18,08:30:00,1539.9,1546.7,1546.9,1537.5,13692.0,-1
2020-09-18,08:45:00,1546.8,1539.3,1547.6,1536.7,8199.0,-1
2020-09-18,09:00:00,1539.4,1548.0,1548.4,1539.1,7017.0,-1
2020-09-18,09:15:00,1548.0,1551.1,1553.1,1548.0,5941.0,-1
2020-09-18,09:30:00,1551.2,1551.3,1553.1,1547.5,5250.0,-1
2020-09-18,09:45:00,1551.3,1544.4,1551.8,1542.7,5541.0,0
2020-09-18,10:00:00,1544.5,1545.7,1548.7,1543.6,4215.0,0
2020-09-18,10:15:00,1545.6,1544.5,1547.9,1543.2,4328.0,0
2020-09-18,10:30:00,1544.6,1537.8,1545.1,1537.8,6700.0,0
2020-09-18,10:45:00,1538.0,1539.4,1541.4,1535.6,4616.0,0
2020-09-18,11:00:00,1539.4,1534.3,1539.4,1534.3,4844.0,0
2020-09-18,11:15:00,1534.4,1531.2,1534.9,1529.6,5331.0,0
2020-09-18,11:30:00,1531.2,1523.3,1531.6,1523.3,5295.0,0
2020-09-18,11:45:00,1523.3,1523.5,1525.1,1521.4,5716.0,0
2020-09-18,12:00:00,1523.7,1525.9,1525.9,1522.4,3177.0,0
2020-09-18,12:15:00,1525.9,1518.5,1527.3,1518.4,4064.0,-1
2020-09-18,12:30:00,1518.5,1518.1,1519.0,1511.5,8122.0,0
2020-09-18,12:45:00,1518.2,1522.1,1522.1,1517.1,5073.0,-1
2020-09-18,13:00:00,1522.2,1523.5,1524.6,1519.3,3296.0,-1
2020-09-18,13:15:00,1523.7,1525.1,1527.4,1521.0,3261.0,-1
2020-09-18,13:30:00,1525.1,1523.5,1526.8,1523.3,2864.0,-1
2020-09-18,13:45:00,1523.6,1525.8,1526.3,1522.4,2308.0,0
2020-09-18,14:00:00,1525.8,1528.8,1531.2,1525.6,3467.0,-1
2020-09-18,14:15:00,1528.8,1530.0,1530.6,1526.9,2500.0,-1
2020-09-18,14:30:00,1529.9,1533.2,1533.7,1528.6,6082.0,-1
2020-09-18,14:45:00,1533.1,1530.9,1533.6,1526.8,17704.0,-1
2020-09-18,15:00:00,1531.0,1533.7,1535.1,1529.8,19871.0,0
2020-09-18,15:15:00,1533.8,1536.0,1536.1,1533.7,688.0,-1
2020-09-18,15:30:00,1535.2,1533.9,1536.4,1533.3,1129.0,-1
2020-09-18,15:45:00,1533.9,1533.4,1534.2,1532.9,860.0,0
2020-09-18,16:00:00,1533.3,1534.4,1534.5,1533.3,67.0,0
2020-09-20,17:00:00,1534.8,1525.0,1534.8,1524.5,1221.0,-1
2020-09-20,17:15:00,1524.6,1525.6,1527.9,1524.6,222.0,0
2020-09-20,17:30:00,1525.9,1528.4,1529.3,1525.6,251.0,0
2020-09-20,17:45:00,1528.2,1530.8,1531.3,1527.5,229.0,-1
2020-09-20,18:00:00,1531.0,1531.4,1532.2,1530.1,149.0,-1
2020-09-20,18:15:00,1531.4,1530.1,1532.2,1530.1,62.0,0
2020-09-20,18:30:00,1530.5,1534.1,1534.4,1529.6,202.0,-1
2020-09-20,18:45:00,1534.0,1532.8,1535.7,1532.8,239.0,-1
2020-09-20,19:00:00,1532.9,1534.1,1534.2,1532.4,129.0,0
2020-09-20,19:15:00,1534.4,1536.7,1537.1,1534.3,292.0,0
2020-09-20,19:30:00,1536.6,1536.2,1536.9,1535.4,47.0,0
2020-09-20,19:45:00,1535.7,1536.2,1536.8,1534.7,104.0,0
2020-09-20,20:00:00,1536.0,1533.3,1536.2,1533.1,113.0,0
2020-09-20,20:15:00,1533.7,1537.7,1538.5,1533.4,180.0,0
2020-09-20,20:30:00,1537.7,1536.2,1538.4,1535.6,89.0,0
2020-09-20,20:45:00,1536.1,1530.9,1536.1,1530.3,288.0,0
2020-09-20,21:00:00,1531.1,1532.2,1533.2,1530.8,124.0,0
2020-09-20,21:15:00,1532.2,1532.2,1533.2,1531.4,70.0,0
2020-09-20,21:30:00,1532.4,1534.8,1535.0,1532.3,95.0,-1
2020-09-20,21:45:00,1534.7,1535.2,1535.5,1533.8,41.0,-1
2020-09-20,22:00:00,1534.0,1531.8,1534.0,1530.9,77.0,0
2020-09-20,22:15:00,1532.2,1530.0,1532.2,1528.7,139.0,0
2020-09-20,22:30:00,1529.7,1530.2,1531.1,1529.4,51.0,0
2020-09-20,22:45:00,1530.1,1530.7,1531.3,1529.6,65.0,0
2020-09-20,23:00:00,1531.0,1531.4,1531.6,1530.6,61.0,0
2020-09-20,23:15:00,1531.3,1530.7,1531.7,1530.5,57.0,0
2020-09-20,23:30:00,1531.0,1531.1,1531.7,1530.6,67.0,0
2020-09-20,23:45:00,1531.1,1528.4,1531.2,1528.2,101.0,0
2020-09-21,00:00:00,1528.9,1529.6,1530.1,1528.5,72.0,0
2020-09-21,00:15:00,1529.7,1526.9,1529.7,1526.7,140.0,0
2020-09-21,00:30:00,1526.8,1526.2,1527.0,1524.0,355.0,0
2020-09-21,00:45:00,1526.0,1527.5,1527.6,1525.8,139.0,0
2020-09-21,01:00:00,1527.3,1527.0,1527.9,1525.6,145.0,0
2020-09-21,01:15:00,1527.6,1524.6,1527.8,1523.7,190.0,0
2020-09-21,01:30:00,1524.5,1526.5,1526.8,1524.5,126.0,0
2020-09-21,01:45:00,1526.9,1527.9,1528.0,1526.7,71.0,0
2020-09-21,02:00:00,1527.8,1524.0,1529.4,1523.8,589.0,-1
2020-09-21,02:15:00,1523.9,1517.1,1523.9,1516.9,989.0,0
2020-09-21,02:30:00,1517.1,1515.7,1518.7,1513.3,850.0,0
2020-09-21,02:45:00,1515.6,1513.2,1515.9,1508.7,1436.0,0
2020-09-21,03:00:00,1513.3,1509.8,1513.9,1509.4,685.0,0
2020-09-21,03:15:00,1509.6,1505.9,1509.8,1503.9,892.0,0
2020-09-21,03:30:00,1506.1,1498.3,1507.1,1498.3,1931.0,0
2020-09-21,03:45:00,1498.2,1498.9,1499.3,1494.8,1320.0,0
2020-09-21,04:00:00,1499.1,1506.1,1506.6,1497.3,1011.0,-1
2020-09-21,04:15:00,1506.1,1504.4,1508.3,1504.1,562.0,-1
2020-09-21,04:30:00,1504.6,1500.5,1505.7,1500.5,385.0,0
2020-09-21,04:45:00,1500.4,1501.4,1503.0,1498.6,331.0,0
2020-09-21,05:00:00,1501.4,1501.5,1503.7,1500.4,530.0,-1
2020-09-21,05:15:00,1501.8,1504.0,1505.3,1500.3,631.0,0
2020-09-21,05:30:00,1503.6,1502.8,1505.9,1502.5,525.0,0
2020-09-21,05:45:00,1502.8,1502.8,1503.2,1501.2,570.0,0
2020-09-21,06:00:00,1502.7,1504.3,1504.4,1502.3,494.0,0
2020-09-21,06:15:00,1504.4,1501.7,1505.5,1501.3,363.0,-1
2020-09-21,06:30:00,1501.8,1502.9,1503.7,1500.4,695.0,0
2020-09-21,06:45:00,1502.8,1505.3,1505.3,1502.6,462.0,0
2020-09-21,07:00:00,1505.4,1500.8,1505.7,1499.1,871.0,0
2020-09-21,07:15:00,1501.0,1497.9,1502.7,1496.7,932.0,0
2020-09-21,07:30:00,1498.0,1492.3,1498.1,1492.1,2565.0,0
2020-09-21,07:45:00,1492.2,1496.9,1497.0,1491.2,2105.0,0
2020-09-21,08:00:00,1496.8,1497.8,1499.5,1494.6,1934.0,-1
2020-09-21,08:15:00,1497.6,1496.7,1498.8,1494.7,2424.0,0
2020-09-21,08:30:00,1496.9,1487.7,1502.5,1482.0,16064.0,-1
2020-09-21,08:45:00,1487.7,1492.8,1493.7,1484.3,10447.0,0
2020-09-21,09:00:00,1492.6,1482.3,1493.1,1480.9,9428.0,0
2020-09-21,09:15:00,1482.4,1475.3,1483.3,1474.8,9223.0,0
2020-09-21,09:30:00,1475.3,1470.8,1477.0,1467.2,8422.0,0
2020-09-21,09:45:00,1470.7,1476.5,1478.0,1470.4,7200.0,0
2020-09-21,10:00:00,1476.6,1476.8,1481.3,1473.9,7313.0,-1
2020-09-21,10:15:00,1476.8,1472.1,1476.8,1468.7,9244.0,0
2020-09-21,10:30:00,1472.1,1469.9,1474.7,1467.1,6565.0,0
2020-09-21,10:45:00,1469.8,1473.9,1476.1,1469.0,6357.0,-1
2020-09-21,11:00:00,1473.8,1474.7,1477.5,1473.8,4195.0,-1
2020-09-21,11:15:00,1474.8,1471.0,1474.9,1470.4,6347.0,0
2020-09-21,11:30:00,1470.8,1471.0,1473.4,1468.0,4295.0,0
2020-09-21,11:45:00,1471.1,1465.9,1471.7,1465.3,4406.0,0
2020-09-21,12:00:00,1466.2,1468.7,1469.0,1464.6,4068.0,0
2020-09-21,12:15:00,1468.7,1472.1,1472.5,1468.0,4368.0,-1
2020-09-21,12:30:00,1472.2,1470.9,1474.0,1470.4,4681.0,-1
2020-09-21,12:45:00,1470.9,1467.5,1471.3,1466.4,4346.0,0
2020-09-21,13:00:00,1467.4,1465.9,1468.3,1464.2,5881.0,0
2020-09-21,13:15:00,1466.0,1468.0,1469.9,1463.9,4915.0,-1
2020-09-21,13:30:00,1468.1,1463.9,1468.9,1463.4,4725.0,-1
2020-09-21,13:45:00,1464.1,1469.0,1469.8,1462.9,4704.0,-1
2020-09-21,14:00:00,1469.1,1474.8,1475.3,1467.9,4897.0,-1
2020-09-21,14:15:00,1474.6,1476.7,1478.0,1473.7,5611.0,-1
2020-09-21,14:30:00,1476.7,1476.7,1478.7,1473.0,6228.0,-1
2020-09-21,14:45:00,1476.7,1478.6,1480.7,1476.1,12262.0,-1
2020-09-21,15:00:00,1478.7,1482.5,1483.2,1478.0,13468.0,-1
2020-09-21,15:15:00,1482.6,1482.8,1483.2,1482.4,460.0,-1
2020-09-21,15:30:00,1483.4,1484.9,1485.5,1482.7,518.0,0
2020-09-21,15:45:00,1484.9,1481.5,1485.5,1481.3,469.0,-1
2020-09-21,16:00:00,1481.5,1481.2,1481.5,1480.7,110.0,0
2020-09-21,17:00:00,1479.6,1482.9,1484.5,1479.3,476.0,-1
2020-09-21,17:15:00,1482.9,1482.4,1484.0,1482.3,208.0,0
2020-09-21,17:30:00,1482.3,1482.8,1483.1,1482.0,81.0,0
2020-09-21,17:45:00,1483.0,1483.2,1483.8,1482.0,77.0,0
2020-09-21,18:00:00,1483.3,1482.4,1483.6,1482.3,57.0,0
2020-09-21,18:15:00,1482.5,1483.3,1483.3,1482.4,33.0,0
2020-09-21,18:30:00,1483.3,1484.6,1485.1,1483.2,152.0,0
2020-09-21,18:45:00,1484.4,1486.3,1486.5,1483.6,202.0,-1
2020-09-21,19:00:00,1486.3,1488.8,1489.2,1485.3,298.0,-1
2020-09-21,19:15:00,1489.0,1487.7,1489.1,1487.2,212.0,-1
2020-09-21,19:30:00,1488.0,1484.5,1488.0,1483.7,160.0,0
2020-09-21,19:45:00,1484.3,1486.0,1486.2,1483.3,75.0,0
2020-09-21,20:00:00,1485.8,1484.0,1485.8,1482.9,75.0,0
2020-09-21,20:15:00,1483.8,1480.3,1483.8,1477.4,311.0,0
2020-09-21,20:30:00,1480.8,1481.9,1482.9,1478.7,97.0,0
2020-09-21,20:45:00,1481.9,1480.7,1481.9,1480.0,73.0,0
2020-09-21,21:00:00,1480.9,1479.6,1482.1,1479.6,99.0,0
2020-09-21,21:15:00,1479.5,1478.0,1479.9,1476.9,96.0,0
2020-09-21,21:30:00,1477.7,1479.1,1479.1,1477.6,20.0,0
2020-09-21,21:45:00,1479.2,1478.8,1480.0,1478.7,66.0,-1
2020-09-21,22:00:00,1479.2,1480.2,1481.1,1478.5,124.0,0
2020-09-21,22:15:00,1480.8,1482.4,1482.9,1480.7,103.0,-1
2020-09-21,22:30:00,1482.0,1482.7,1482.7,1480.8,51.0,0
2020-09-21,22:45:00,1481.9,1480.4,1482.1,1480.4,22.0,0
2020-09-21,23:00:00,1480.4,1480.5,1480.9,1479.1,68.0,0
2020-09-21,23:15:00,1480.1,1479.7,1480.4,1479.2,40.0,0
2020-09-21,23:30:00,1479.4,1481.2,1481.3,1478.9,55.0,-1
2020-09-21,23:45:00,1481.2,1481.5,1481.9,1480.7,26.0,-1
2020-09-22,00:00:00,1481.5,1479.3,1481.5,1478.7,71.0,0
2020-09-22,00:15:00,1479.6,1478.2,1479.8,1477.6,121.0,0
2020-09-22,00:30:00,1478.1,1476.4,1478.4,1476.3,39.0,0
2020-09-22,00:45:00,1476.2,1475.8,1476.5,1475.2,90.0,0
2020-09-22,01:00:00,1475.4,1480.0,1480.0,1475.3,119.0,-1
2020-09-22,01:15:00,1480.0,1478.4,1480.3,1474.8,168.0,-1
2020-09-22,01:30:00,1477.9,1475.9,1477.9,1475.3,140.0,0
2020-09-22,01:45:00,1475.7,1477.3,1477.3,1475.2,70.0,0
2020-09-22,02:00:00,1478.1,1473.6,1478.9,1473.3,468.0,-1
2020-09-22,02:15:00,1474.0,1474.4,1476.5,1472.8,261.0,0
2020-09-22,02:30:00,1475.0,1476.5,1477.7,1474.5,571.0,-1
2020-09-22,02:45:00,1476.3,1478.5,1479.4,1475.2,217.0,-1
2020-09-22,03:00:00,1478.6,1480.8,1481.7,1478.5,442.0,-1
2020-09-22,03:15:00,1480.9,1478.9,1482.7,1478.3,478.0,-1
2020-09-22,03:30:00,1479.1,1478.5,1480.8,1477.4,309.0,0
2020-09-22,03:45:00,1478.4,1477.9,1479.0,1476.7,180.0,0
2020-09-22,04:00:00,1478.1,1482.2,1483.0,1478.1,205.0,-1
2020-09-22,04:15:00,1482.3,1483.1,1484.3,1481.6,527.0,0
2020-09-22,04:30:00,1482.9,1482.4,1483.1,1481.5,296.0,0
2020-09-22,04:45:00,1482.5,1481.4,1482.6,1480.5,219.0,0
2020-09-22,05:00:00,1481.4,1480.6,1482.2,1480.3,141.0,0
2020-09-22,05:15:00,1480.5,1483.0,1483.1,1479.9,205.0,0
2020-09-22,05:30:00,1482.9,1483.8,1483.9,1482.7,148.0,0
2020-09-22,05:45:00,1483.6,1483.6,1484.0,1482.2,80.0,0
2020-09-22,06:00:00,1483.1,1483.8,1484.0,1482.0,420.0,0
2020-09-22,06:15:00,1483.9,1485.5,1486.0,1483.6,474.0,-1
2020-09-22,06:30:00,1485.7,1485.9,1487.9,1485.1,660.0,-1
2020-09-22,06:45:00,1485.8,1476.8,1485.9,1476.3,1306.0,0
2020-09-22,07:00:00,1476.8,1479.3,1480.6,1476.8,930.0,0
2020-09-22,07:15:00,1479.6,1479.9,1480.6,1477.1,827.0,0
2020-09-22,07:30:00,1480.1,1483.4,1484.0,1479.9,706.0,-1
2020-09-22,07:45:00,1483.6,1481.7,1483.6,1481.7,569.0,-1
2020-09-22,08:00:00,1481.6,1485.6,1485.9,1481.6,970.0,-1
2020-09-22,08:15:00,1485.4,1486.6,1486.7,1484.4,1331.0,-1
2020-09-22,08:30:00,1486.6,1488.9,1490.6,1481.7,10462.0,-1
2020-09-22,08:45:00,1489.0,1474.7,1489.3,1474.0,9118.0,0
2020-09-22,09:00:00,1474.7,1476.2,1478.6,1472.4,10295.0,0
2020-09-22,09:15:00,1476.2,1481.3,1482.6,1476.1,5450.0,-1
2020-09-22,09:30:00,1481.1,1477.8,1484.4,1477.4,7790.0,-1
2020-09-22,09:45:00,1477.7,1471.3,1477.7,1470.5,4227.0,0
2020-09-22,10:00:00,1471.2,1472.0,1472.0,1465.6,6532.0,0
2020-09-22,10:15:00,1471.9,1471.6,1473.4,1470.2,4215.0,-1
2020-09-22,10:30:00,1471.5,1473.2,1474.2,1467.8,3314.0,-1
2020-09-22,10:45:00,1473.3,1476.0,1476.0,1471.3,3890.0,-1
2020-09-22,11:00:00,1476.1,1478.4,1479.7,1475.5,2378.0,-1
2020-09-22,11:15:00,1478.4,1476.9,1478.8,1475.5,2352.0,0
2020-09-22,11:30:00,1477.1,1477.6,1478.7,1475.8,2389.0,-1
2020-09-22,11:45:00,1477.5,1475.6,1478.4,1473.5,2599.0,0
2020-09-22,12:00:00,1475.5,1477.2,1477.4,1473.3,1891.0,0
2020-09-22,12:15:00,1477.2,1479.7,1479.9,1477.0,1469.0,-1
2020-09-22,12:30:00,1479.7,1483.0,1483.3,1479.1,1899.0,-1
2020-09-22,12:45:00,1483.0,1486.2,1487.1,1482.6,2391.0,-1
2020-09-22,13:00:00,1486.1,1488.6,1490.4,1485.9,3174.0,-1
2020-09-22,13:15:00,1488.4,1487.1,1489.3,1485.6,2264.0,-1
2020-09-22,13:30:00,1487.0,1490.0,1492.3,1486.6,4734.0,-1
2020-09-22,13:45:00,1490.1,1488.7,1490.6,1487.6,3869.0,0
2020-09-22,14:00:00,1488.6,1487.2,1489.4,1486.6,8129.0,0
2020-09-22,14:15:00,1487.1,1489.2,1490.5,1484.4,3740.0,0
2020-09-22,14:30:00,1489.2,1491.1,1491.4,1486.8,4224.0,-1
2020-09-22,14:45:00,1491.2,1490.0,1493.4,1489.5,8913.0,-1
2020-09-22,15:00:00,1490.0,1486.8,1491.7,1486.5,10028.0,0
2020-09-22,15:15:00,1486.9,1489.3,1490.0,1486.8,393.0,0
2020-09-22,15:30:00,1489.0,1488.6,1490.1,1488.2,644.0,0
2020-09-22,15:45:00,1488.6,1489.3,1489.4,1488.2,181.0,0
2020-09-22,16:00:00,1489.3,1488.6,1489.3,1488.3,62.0,0
2020-09-22,17:00:00,1489.8,1488.0,1491.0,1487.9,428.0,-1
2020-09-22,17:15:00,1487.8,1487.6,1488.0,1485.9,182.0,0
2020-09-22,17:30:00,1487.7,1487.3,1490.2,1487.1,128.0,0
2020-09-22,17:45:00,1487.6,1486.2,1488.7,1486.2,110.0,0
2020-09-22,18:00:00,1486.2,1486.4,1487.5,1485.7,108.0,0
2020-09-22,18:15:00,1487.0,1487.0,1487.6,1486.3,49.0,0
2020-09-22,18:30:00,1487.0,1488.8,1488.8,1487.0,152.0,0
2020-09-22,18:45:00,1489.1,1490.1,1490.6,1488.6,229.0,-1
2020-09-22,19:00:00,1490.4,1490.0,1491.5,1490.0,177.0,-1
2020-09-22,19:15:00,1490.1,1490.9,1492.0,1489.9,103.0,-1
2020-09-22,19:30:00,1490.7,1491.2,1491.4,1490.1,50.0,0
2020-09-22,19:45:00,1491.0,1487.6,1491.5,1487.0,212.0,0
2020-09-22,20:00:00,1487.4,1486.1,1487.7,1485.2,180.0,0
2020-09-22,20:15:00,1485.5,1486.0,1486.9,1485.5,90.0,0
2020-09-22,20:30:00,1486.3,1488.0,1489.7,1485.3,141.0,-1
2020-09-22,20:45:00,1488.1,1489.0,1489.9,1488.0,68.0,-1
2020-09-22,21:00:00,1489.4,1487.6,1490.3,1487.2,63.0,0
2020-09-22,21:15:00,1488.0,1487.9,1488.8,1486.7,67.0,0
2020-09-22,21:30:00,1487.2,1487.5,1488.2,1486.1,68.0,0
2020-09-22,21:45:00,1486.6,1487.4,1487.8,1486.6,22.0,0
2020-09-22,22:00:00,1486.7,1486.2,1486.8,1485.3,139.0,0
2020-09-22,22:15:00,1486.5,1487.6,1488.1,1486.4,34.0,-1
2020-09-22,22:30:00,1488.1,1488.3,1489.6,1488.1,47.0,0
2020-09-22,22:45:00,1488.4,1488.4,1489.0,1487.8,31.0,0
2020-09-22,23:00:00,1488.4,1489.3,1489.8,1487.6,70.0,0
2020-09-22,23:15:00,1489.3,1488.5,1490.0,1487.4,118.0,0
2020-09-22,23:30:00,1488.7,1489.6,1489.7,1488.3,45.0,0
2020-09-22,23:45:00,1489.2,1488.9,1489.5,1488.7,20.0,0
2020-09-23,00:00:00,1489.4,1489.6,1490.0,1489.1,39.0,0
2020-09-23,00:15:00,1489.4,1492.2,1492.2,1489.4,104.0,-1
2020-09-23,00:30:00,1492.0,1492.6,1493.3,1491.2,117.0,-1
2020-09-23,00:45:00,1492.4,1492.7,1492.9,1491.4,34.0,0
2020-09-23,01:00:00,1492.8,1490.1,1493.1,1490.0,166.0,0
2020-09-23,01:15:00,1489.9,1488.6,1490.4,1488.3,86.0,0
2020-09-23,01:30:00,1488.7,1490.6,1491.1,1488.5,167.0,0
2020-09-23,01:45:00,1490.4,1490.9,1491.2,1489.5,229.0,0
2020-09-23,02:00:00,1490.9,1486.3,1491.3,1486.2,414.0,0
2020-09-23,02:15:00,1486.1,1486.3,1487.4,1484.2,438.0,0
2020-09-23,02:30:00,1486.4,1489.6,1490.3,1485.8,458.0,-1
2020-09-23,02:45:00,1489.8,1491.5,1492.9,1489.3,379.0,-1
2020-09-23,03:00:00,1491.6,1491.1,1493.1,1490.5,411.0,-1
2020-09-23,03:15:00,1491.1,1493.7,1493.8,1491.1,195.0,0
2020-09-23,03:30:00,1493.5,1495.5,1496.5,1493.5,466.0,-1
2020-09-23,03:45:00,1495.5,1495.8,1496.3,1495.0,237.0,-1
2020-09-23,04:00:00,1495.7,1496.0,1496.6,1494.9,532.0,-1
2020-09-23,04:15:00,1496.0,1495.4,1496.1,1494.5,107.0,0
