mini_russell_date,mini_russell_time,mini_russell_open,mini_russell_high,mini_russell_low,mini_russell_close,mini_russell_volume,predict
2019-04-29,09:00:00,1601.1,1603.5,1596.3,1604.3,13924,1
2019-04-29,10:00:00,1603.5,1603.0,1601.7,1605.4,8542,1
2019-04-29,11:00:00,1603.2,1606.4,1601.3,1607.6,7883,1
2019-04-29,12:00:00,1606.4,1604.6,1603.1,1606.4,6197,1
2019-04-29,13:00:00,1604.7,1604.6,1603.7,1606.5,5930,1
2019-04-29,14:00:00,1604.7,1602.1,1601.2,1604.9,9898,0
2019-04-29,15:00:00,1602.0,1602.6,1601.0,1603.2,10947,0
2019-04-29,16:00:00,1602.8,1603.0,1602.6,1603.1,40,0
2019-04-29,17:00:00,1602.9,1601.9,1601.4,1603.1,471,0
2019-04-29,18:00:00,1601.8,1601.9,1601.7,1602.6,249,0
2019-04-29,19:00:00,1601.9,1602.1,1601.3,1602.3,353,0
2019-04-29,20:00:00,1602.2,1600.0,1598.8,1602.5,1350,0
2019-04-29,21:00:00,1600.0,1601.9,1600.0,1602.4,270,1
2019-04-29,22:00:00,1602.1,1601.6,1601.3,1602.5,124,0
2019-04-29,23:00:00,1601.7,1601.1,1601.1,1601.8,76,0
2019-04-30,00:00:00,1601.2,1601.7,1601.2,1602.4,98,1
2019-04-30,01:00:00,1601.8,1601.8,1600.7,1601.8,485,0
2019-04-30,02:00:00,1601.9,1601.2,1600.7,1602.6,509,1
2019-04-30,03:00:00,1601.0,1602.5,1601.0,1603.1,576,1
2019-04-30,04:00:00,1602.5,1602.8,1602.3,1603.7,441,1
2019-04-30,05:00:00,1602.8,1603.7,1602.1,1604.2,457,1
2019-04-30,06:00:00,1603.8,1603.5,1602.9,1604.1,654,1
2019-04-30,07:00:00,1603.5,1602.4,1601.4,1605.1,2597,1
2019-04-30,08:00:00,1602.4,1598.4,1597.6,1603.3,14364,0
2019-04-30,09:00:00,1598.5,1594.4,1593.3,1601.2,15587,0
2019-04-30,10:00:00,1594.3,1593.1,1580.6,1594.8,24700,0
2019-04-30,11:00:00,1593.1,1590.7,1588.6,1595.5,10905,0
2019-04-30,12:00:00,1590.7,1594.8,1589.0,1595.2,7450,0
2019-04-30,13:00:00,1594.8,1593.3,1592.0,1595.4,5829,0
2019-04-30,14:00:00,1593.4,1595.0,1591.6,1595.8,16349,0
2019-04-30,15:00:00,1595.0,1596.7,1591.9,1597.9,20232,1
2019-04-30,16:00:00,1596.8,1596.6,1596.4,1596.9,67,1
2019-04-30,17:00:00,1597.0,1596.5,1595.9,1597.1,388,1
2019-04-30,18:00:00,1596.4,1596.6,1595.7,1596.6,362,0
2019-04-30,19:00:00,1596.5,1597.2,1596.1,1597.4,339,1
2019-04-30,20:00:00,1597.2,1598.0,1596.7,1598.2,393,1
2019-04-30,21:00:00,1598.0,1599.3,1598.0,1599.6,435,1
2019-04-30,22:00:00,1599.6,1599.3,1599.1,1600.3,282,1
2019-04-30,23:00:00,1599.2,1599.1,1599.0,1599.4,52,1
2019-05-01,00:00:00,1599.3,1599.4,1598.7,1599.6,129,1
2019-05-01,01:00:00,1599.3,1598.8,1598.7,1599.7,181,1
2019-05-01,02:00:00,1598.8,1600.3,1598.5,1600.3,505,1
2019-05-01,03:00:00,1600.3,1600.0,1599.9,1600.6,376,1
2019-05-01,04:00:00,1600.0,1599.2,1599.2,1600.2,296,1
2019-05-01,05:00:00,1599.2,1597.7,1597.5,1599.2,329,0
2019-05-01,06:00:00,1597.6,1598.2,1597.1,1598.6,344,0
2019-05-01,07:00:00,1598.2,1598.0,1597.9,1600.2,1519,1
2019-05-01,08:00:00,1597.9,1595.6,1592.2,1598.6,16835,0
2019-05-01,09:00:00,1595.6,1589.6,1587.6,1595.7,16805,0
2019-05-01,10:00:00,1589.4,1596.5,1587.6,1597.7,11237,1
2019-05-01,11:00:00,1596.5,1588.7,1584.8,1596.7,12265,0
2019-05-01,12:00:00,1588.6,1592.5,1585.8,1592.8,9156,0
2019-05-01,13:00:00,1592.5,1591.1,1586.4,1596.8,15898,1
2019-05-01,14:00:00,1591.0,1579.4,1578.3,1591.7,23197,0
2019-05-01,15:00:00,1579.4,1573.8,1573.2,1580.3,17574,0
2019-05-01,16:00:00,1573.8,1573.1,1573.0,1573.8,28,0
2019-05-01,17:00:00,1573.3,1574.6,1572.7,1575.1,568,1
2019-05-01,18:00:00,1574.7,1575.3,1574.5,1576.4,236,1
2019-05-01,19:00:00,1575.4,1578.0,1575.4,1578.2,445,1
2019-05-01,20:00:00,1578.0,1578.7,1577.3,1579.6,560,1
2019-05-01,21:00:00,1578.7,1578.2,1577.3,1579.4,301,1
2019-05-01,22:00:00,1578.3,1578.5,1578.1,1579.3,222,1
2019-05-01,23:00:00,1578.6,1576.8,1576.8,1578.7,538,0
2019-05-02,00:00:00,1576.8,1576.2,1576.1,1577.5,305,0
2019-05-02,01:00:00,1576.1,1580.1,1576.1,1580.7,964,1
2019-05-02,02:00:00,1580.0,1580.5,1579.1,1581.8,633,1
2019-05-02,03:00:00,1580.5,1581.2,1579.5,1582.1,559,1
2019-05-02,04:00:00,1581.3,1581.8,1580.6,1582.6,740,1
2019-05-02,05:00:00,1581.8,1580.2,1579.4,1582.0,582,1
2019-05-02,06:00:00,1580.1,1579.3,1577.5,1580.9,1198,0
2019-05-02,07:00:00,1579.2,1576.7,1575.5,1579.6,2620,0
2019-05-02,08:00:00,1576.7,1587.1,1574.0,1587.2,18147,1
2019-05-02,09:00:00,1587.1,1580.5,1580.0,1592.0,19427,1
2019-05-02,10:00:00,1580.5,1570.1,1566.9,1582.1,28216,0
2019-05-02,11:00:00,1570.1,1578.1,1568.5,1579.8,17153,0
2019-05-02,12:00:00,1578.0,1580.3,1575.8,1584.9,12859,1
2019-05-02,13:00:00,1580.3,1581.3,1578.1,1583.7,9762,1
2019-05-02,14:00:00,1581.3,1584.3,1579.6,1584.8,16674,1
2019-05-02,15:00:00,1584.4,1587.0,1582.5,1587.3,12475,1
2019-05-02,16:00:00,1587.0,1587.2,1587.0,1587.3,58,1
2019-05-02,17:00:00,1586.9,1587.5,1586.4,1588.5,411,1
2019-05-02,18:00:00,1587.5,1587.0,1586.7,1588.0,335,1
2019-05-02,19:00:00,1586.8,1586.9,1585.5,1588.0,554,1
2019-05-02,20:00:00,1587.0,1587.0,1584.8,1587.3,458,0
2019-05-02,21:00:00,1587.0,1588.2,1586.4,1588.4,433,1
2019-05-02,22:00:00,1588.3,1588.4,1588.3,1590.4,844,1
2019-05-02,23:00:00,1588.5,1588.8,1588.2,1589.0,95,0
2019-05-03,00:00:00,1588.8,1589.1,1588.8,1589.7,95,1
2019-05-03,01:00:00,1589.3,1587.5,1587.3,1589.3,552,1
2019-05-03,02:00:00,1587.5,1589.7,1587.4,1589.8,687,1
2019-05-03,03:00:00,1589.6,1591.0,1589.6,1591.4,1076,1
2019-05-03,04:00:00,1591.0,1589.1,1589.0,1591.2,477,1
2019-05-03,05:00:00,1588.9,1589.3,1588.7,1590.2,436,0
2019-05-03,06:00:00,1589.2,1590.4,1588.9,1590.9,786,1
2019-05-03,07:00:00,1590.4,1593.2,1587.6,1594.4,5426,1
2019-05-03,08:00:00,1593.1,1600.5,1591.0,1603.2,22483,1
2019-05-03,09:00:00,1600.4,1601.7,1597.3,1603.9,18006,1
2019-05-03,10:00:00,1601.8,1604.7,1601.1,1606.3,14770,1
2019-05-03,11:00:00,1604.6,1607.9,1603.4,1609.1,10126,1
2019-05-03,12:00:00,1607.9,1613.0,1606.6,1613.7,8970,1
2019-05-03,13:00:00,1613.1,1613.0,1611.2,1614.7,8536,1
2019-05-03,14:00:00,1612.9,1616.5,1611.4,1616.9,15117,1
2019-05-03,15:00:00,1616.6,1618.2,1615.1,1618.4,14498,1
2019-05-03,16:00:00,1618.2,1618.7,1617.9,1618.7,85,1
2019-05-05,17:00:00,1600.0,1589.5,1581.5,1600.0,5866,0
2019-05-05,18:00:00,1589.4,1583.7,1582.4,1591.6,2059,0
2019-05-05,19:00:00,1583.8,1580.7,1580.1,1587.4,3288,0
2019-05-05,20:00:00,1581.1,1586.3,1577.6,1586.4,3428,0
2019-05-05,21:00:00,1586.3,1583.3,1582.8,1587.2,1558,1
2019-05-05,22:00:00,1583.1,1581.7,1580.9,1585.3,718,1
2019-05-05,23:00:00,1581.9,1587.4,1581.0,1587.7,955,1
2019-05-06,00:00:00,1587.2,1588.0,1586.1,1589.4,671,1
2019-05-06,01:00:00,1588.0,1585.9,1585.1,1591.3,1673,1
2019-05-06,02:00:00,1585.8,1587.8,1585.2,1592.2,1559,1
2019-05-06,03:00:00,1587.8,1585.5,1583.8,1588.8,1070,0
2019-05-06,04:00:00,1585.2,1588.6,1584.6,1588.9,1139,0
2019-05-06,05:00:00,1588.8,1592.4,1587.5,1593.2,1743,1
2019-05-06,06:00:00,1592.5,1593.6,1591.2,1594.1,1400,1
2019-05-06,07:00:00,1593.6,1595.0,1592.5,1595.9,3559,1
2019-05-06,08:00:00,1594.9,1600.2,1590.3,1602.1,23643,1
2019-05-06,09:00:00,1600.1,1609.9,1598.1,1610.8,20794,1
2019-05-06,10:00:00,1609.9,1611.5,1605.6,1614.9,15765,1
2019-05-06,11:00:00,1611.6,1608.7,1607.8,1612.9,9909,1
2019-05-06,12:00:00,1608.6,1610.5,1604.6,1611.4,9721,1
2019-05-06,13:00:00,1610.5,1618.1,1609.8,1618.6,7252,1
2019-05-06,14:00:00,1618.0,1616.4,1616.0,1621.9,15928,1
2019-05-06,15:00:00,1616.4,1615.9,1615.5,1618.8,11980,1
2019-05-06,16:00:00,1616.0,1603.3,1602.7,1616.0,860,0
2019-05-06,17:00:00,1605.6,1607.8,1604.3,1608.5,1038,0
2019-05-06,18:00:00,1608.0,1609.7,1607.5,1609.9,363,0
2019-05-06,19:00:00,1609.7,1609.0,1604.4,1609.9,1447,0
2019-05-06,20:00:00,1608.9,1609.3,1607.5,1610.1,720,1
2019-05-06,21:00:00,1609.2,1609.7,1609.1,1610.7,507,1
2019-05-06,22:00:00,1609.6,1606.7,1605.8,1609.8,624,0
2019-05-06,23:00:00,1606.8,1609.0,1606.6,1609.1,590,0
2019-05-07,00:00:00,1609.2,1607.7,1606.4,1609.3,354,0
2019-05-07,01:00:00,1607.6,1613.5,1607.6,1615.5,2899,1
2019-05-07,02:00:00,1613.3,1611.2,1610.4,1613.8,1851,1
2019-05-07,03:00:00,1611.2,1608.1,1607.9,1611.3,1281,0
2019-05-07,04:00:00,1608.0,1608.9,1606.5,1609.3,1444,0
2019-05-07,05:00:00,1608.9,1606.0,1605.7,1609.2,849,0
2019-05-07,06:00:00,1606.0,1604.3,1603.7,1608.5,1357,0
2019-05-07,07:00:00,1604.2,1607.1,1603.7,1607.6,2664,0
2019-05-07,08:00:00,1607.0,1604.4,1600.8,1609.1,26496,1
2019-05-07,09:00:00,1604.3,1592.1,1590.8,1604.3,26979,0
2019-05-07,10:00:00,1592.1,1590.3,1588.3,1597.2,21446,0
2019-05-07,11:00:00,1590.5,1595.2,1587.9,1599.2,11587,0
2019-05-07,12:00:00,1595.2,1585.5,1578.9,1595.2,19205,0
2019-05-07,13:00:00,1585.4,1583.2,1577.5,1587.0,13647,0
2019-05-07,14:00:00,1583.2,1584.6,1572.5,1586.3,28508,0
2019-05-07,15:00:00,1584.5,1589.2,1584.0,1590.5,16795,1
2019-05-07,16:00:00,1589.2,1589.1,1588.6,1589.2,17,1
2019-05-07,17:00:00,1589.0,1588.8,1586.7,1589.6,648,1
2019-05-07,18:00:00,1588.6,1586.1,1586.0,1589.0,495,0
2019-05-07,19:00:00,1586.1,1587.1,1584.8,1588.6,945,0
2019-05-07,20:00:00,1587.2,1591.0,1587.1,1591.3,815,1
2019-05-07,21:00:00,1590.9,1591.5,1589.7,1592.7,933,1
2019-05-07,22:00:00,1591.5,1590.2,1589.2,1591.9,425,1
2019-05-07,23:00:00,1590.3,1590.8,1589.3,1590.9,263,0
2019-05-08,00:00:00,1590.8,1590.3,1588.4,1591.6,361,1
2019-05-08,01:00:00,1590.0,1589.7,1588.4,1590.9,588,0
2019-05-08,02:00:00,1589.8,1591.5,1589.3,1591.6,717,1
2019-05-08,03:00:00,1591.6,1589.3,1587.0,1594.1,1808,1
2019-05-08,04:00:00,1589.4,1582.4,1582.4,1589.4,2540,0
2019-05-08,05:00:00,1582.5,1583.7,1581.2,1583.9,2101,0
2019-05-08,06:00:00,1583.5,1581.3,1577.6,1583.5,3037,0
2019-05-08,07:00:00,1581.2,1585.0,1578.6,1587.9,6095,1
2019-05-08,08:00:00,1584.9,1584.5,1576.0,1588.6,25878,1
2019-05-08,09:00:00,1584.6,1577.4,1577.1,1587.5,18881,1
2019-05-08,10:00:00,1577.5,1585.5,1577.3,1590.9,23058,1
2019-05-08,11:00:00,1585.2,1585.5,1578.3,1587.0,8440,0
2019-05-08,12:00:00,1585.6,1583.0,1581.9,1586.6,5736,0
2019-05-08,13:00:00,1582.9,1582.6,1580.7,1585.2,7658,0
2019-05-08,14:00:00,1582.8,1577.0,1576.9,1585.1,15150,0
2019-05-08,15:00:00,1577.1,1579.6,1576.5,1581.7,12628,0
2019-05-08,16:00:00,1579.7,1579.4,1579.4,1579.7,14,0
2019-05-08,17:00:00,1579.6,1579.7,1577.4,1579.9,272,0
2019-05-08,18:00:00,1579.6,1578.3,1576.9,1579.8,570,1
2019-05-08,19:00:00,1578.1,1574.7,1570.5,1579.3,2343,0
2019-05-08,20:00:00,1574.7,1573.2,1572.4,1576.2,1635,0
2019-05-08,21:00:00,1573.2,1570.3,1567.9,1573.5,1722,0
2019-05-08,22:00:00,1570.2,1569.7,1568.3,1570.3,678,0
2019-05-08,23:00:00,1569.7,1570.0,1569.4,1570.4,251,0
2019-05-09,00:00:00,1570.1,1570.2,1569.4,1573.3,946,1
2019-05-09,01:00:00,1570.2,1568.2,1567.9,1572.0,1494,1
2019-05-09,02:00:00,1568.1,1565.9,1562.6,1568.1,2177,0
2019-05-09,03:00:00,1565.9,1568.2,1563.9,1568.3,2408,0
2019-05-09,04:00:00,1568.2,1568.4,1567.3,1569.5,1577,1
2019-05-09,05:00:00,1568.3,1570.1,1567.4,1570.3,1359,1
2019-05-09,06:00:00,1569.9,1569.1,1568.9,1572.0,1550,1
2019-05-09,07:00:00,1569.2,1564.6,1564.5,1569.9,2948,0
2019-05-09,08:00:00,1564.8,1554.1,1551.1,1566.4,28777,0
2019-05-09,09:00:00,1553.9,1553.2,1546.7,1557.8,28690,0
2019-05-09,10:00:00,1553.3,1561.3,1548.6,1562.6,20441,1
2019-05-09,11:00:00,1561.3,1573.0,1559.5,1574.5,28014,1
2019-05-09,12:00:00,1573.1,1572.4,1567.1,1575.9,13674,1
2019-05-09,13:00:00,1572.6,1568.1,1568.0,1576.2,10591,1
2019-05-09,14:00:00,1568.0,1571.6,1564.0,1574.8,23342,1
2019-05-09,15:00:00,1571.7,1572.3,1571.1,1574.3,12049,1
2019-05-09,16:00:00,1572.2,1572.6,1572.2,1572.6,9,0
2019-05-09,17:00:00,1571.0,1569.2,1569.1,1571.7,476,0
2019-05-09,18:00:00,1569.0,1572.9,1568.7,1574.3,595,1
2019-05-09,19:00:00,1573.2,1576.7,1570.3,1582.7,5975,1
2019-05-09,20:00:00,1576.8,1580.2,1572.6,1580.9,2405,1
2019-05-09,21:00:00,1580.2,1571.5,1571.2,1580.3,768,1
2019-05-09,22:00:00,1571.2,1566.0,1564.9,1576.8,2380,0
2019-05-09,23:00:00,1566.2,1565.9,1562.4,1572.4,1834,0
2019-05-10,00:00:00,1565.4,1571.3,1561.8,1571.5,723,0
2019-05-10,01:00:00,1571.2,1571.0,1569.1,1573.8,855,1
2019-05-10,02:00:00,1571.0,1569.2,1568.8,1575.0,2222,1
2019-05-10,03:00:00,1569.2,1569.5,1567.1,1571.8,1741,0
2019-05-10,04:00:00,1569.4,1569.3,1568.6,1571.8,1147,0
2019-05-10,05:00:00,1569.4,1568.5,1567.5,1574.4,3057,1
2019-05-10,06:00:00,1568.8,1563.4,1562.9,1568.8,2956,0
2019-05-10,07:00:00,1563.3,1563.6,1560.4,1564.6,3972,0
2019-05-10,08:00:00,1563.5,1569.6,1563.3,1570.9,17008,1
2019-05-10,09:00:00,1569.3,1548.3,1547.2,1569.5,26939,1
2019-05-10,10:00:00,1548.3,1552.1,1545.7,1554.4,25723,0
2019-05-10,11:00:00,1552.0,1564.5,1551.2,1564.9,14581,1
2019-05-10,12:00:00,1564.6,1569.7,1562.6,1571.8,15491,1
2019-05-10,13:00:00,1569.7,1569.6,1565.1,1572.0,9636,1
2019-05-10,14:00:00,1569.7,1573.3,1569.2,1577.7,21990,1
2019-05-10,15:00:00,1573.3,1579.3,1573.3,1580.8,15175,1
2019-05-10,16:00:00,1579.3,1578.9,1578.9,1579.3,24,1
2019-05-12,17:00:00,1568.4,1565.0,1560.5,1569.5,2229,0
2019-05-12,18:00:00,1564.9,1560.4,1559.7,1565.5,767,0
2019-05-12,19:00:00,1560.5,1559.9,1557.8,1562.3,3410,0
2019-05-12,20:00:00,1560.0,1560.8,1559.2,1561.9,699,0
2019-05-12,21:00:00,1561.0,1559.9,1558.6,1561.6,454,1
2019-05-12,22:00:00,1559.9,1559.2,1559.0,1560.2,208,1
2019-05-12,23:00:00,1559.4,1559.8,1558.9,1560.0,121,0
2019-05-13,00:00:00,1559.7,1558.0,1557.9,1559.8,329,0
2019-05-13,01:00:00,1558.2,1560.0,1557.8,1561.6,1475,1
2019-05-13,02:00:00,1559.9,1554.5,1553.8,1560.1,1992,0
2019-05-13,03:00:00,1554.6,1556.6,1553.5,1558.4,1600,0
2019-05-13,04:00:00,1556.7,1559.0,1556.6,1559.7,966,1
2019-05-13,05:00:00,1559.2,1558.1,1556.3,1559.8,945,1
2019-05-13,06:00:00,1558.2,1553.6,1553.1,1558.6,1534,0
2019-05-13,07:00:00,1553.6,1548.9,1545.0,1554.2,9715,0
2019-05-13,08:00:00,1548.9,1537.4,1536.6,1549.7,28969,0
2019-05-13,09:00:00,1537.4,1531.1,1529.8,1537.7,34746,0
2019-05-13,10:00:00,1531.2,1530.0,1526.3,1535.1,20761,0
2019-05-13,11:00:00,1529.9,1523.4,1523.0,1531.2,14668,0
2019-05-13,12:00:00,1523.5,1527.4,1520.6,1527.8,12636,0
2019-05-13,13:00:00,1527.4,1533.2,1525.9,1534.7,20304,1
2019-05-13,14:00:00,1533.2,1525.7,1520.3,1534.4,28894,1
2019-05-13,15:00:00,1525.5,1521.0,1519.0,1526.3,17123,0
2019-05-13,16:00:00,1520.8,1521.9,1520.6,1522.1,68,0
2019-05-13,17:00:00,1521.0,1520.1,1516.7,1522.2,1037,1
2019-05-13,18:00:00,1520.1,1518.2,1517.9,1520.7,195,1
2019-05-13,19:00:00,1518.3,1524.6,1517.9,1524.8,890,1
2019-05-13,20:00:00,1524.6,1528.9,1523.3,1529.6,1376,1
2019-05-13,21:00:00,1528.9,1529.3,1528.1,1530.2,743,1
2019-05-13,22:00:00,1529.3,1530.5,1529.2,1530.9,330,1
2019-05-13,23:00:00,1530.4,1530.7,1529.5,1531.4,402,1
2019-05-14,00:00:00,1530.7,1531.0,1530.2,1531.6,522,1
2019-05-14,01:00:00,1531.1,1529.7,1528.2,1531.7,945,1
2019-05-14,02:00:00,1529.5,1531.5,1528.8,1532.3,955,1
2019-05-14,03:00:00,1531.3,1529.7,1527.1,1531.3,787,0
2019-05-14,04:00:00,1529.6,1532.1,1528.9,1533.7,1502,1
2019-05-14,05:00:00,1532.0,1531.0,1530.4,1534.5,1349,1
2019-05-14,06:00:00,1531.1,1531.3,1530.4,1534.5,1957,1
2019-05-14,07:00:00,1531.1,1528.8,1526.6,1532.0,2851,0
2019-05-14,08:00:00,1528.7,1529.5,1525.7,1534.9,20431,1
2019-05-14,09:00:00,1529.4,1535.9,1528.4,1538.3,22121,1
2019-05-14,10:00:00,1536.0,1543.2,1533.8,1544.6,20870,1
2019-05-14,11:00:00,1543.4,1544.9,1541.1,1545.3,9461,1
2019-05-14,12:00:00,1544.9,1547.6,1543.8,1549.0,7731,1
2019-05-14,13:00:00,1547.7,1546.9,1544.7,1550.7,10274,1
2019-05-14,14:00:00,1546.9,1545.0,1543.2,1550.0,17667,1
2019-05-14,15:00:00,1545.1,1546.1,1543.6,1547.1,14153,0
2019-05-14,16:00:00,1546.3,1546.5,1546.2,1546.5,9,0
2019-05-14,17:00:00,1547.0,1546.4,1545.6,1547.5,324,1
2019-05-14,18:00:00,1546.7,1547.0,1545.8,1547.1,180,1
2019-05-14,19:00:00,1547.1,1544.0,1542.4,1547.2,860,0
2019-05-14,20:00:00,1544.2,1548.6,1543.5,1549.6,739,1
2019-05-14,21:00:00,1548.5,1548.7,1546.0,1549.1,674,1
2019-05-14,22:00:00,1548.6,1548.9,1547.9,1549.7,220,1
2019-05-14,23:00:00,1548.8,1548.7,1548.2,1549.2,80,1
2019-05-15,00:00:00,1548.9,1550.4,1548.7,1550.7,359,1
2019-05-15,01:00:00,1550.5,1549.8,1548.7,1551.3,601,1
2019-05-15,02:00:00,1549.9,1543.1,1542.6,1550.3,1806,1
2019-05-15,03:00:00,1543.2,1544.1,1542.2,1545.5,485,0
2019-05-15,04:00:00,1544.0,1540.8,1540.3,1546.5,865,0
2019-05-15,05:00:00,1540.9,1541.3,1538.9,1542.7,1171,0
2019-05-15,06:00:00,1541.2,1540.0,1539.7,1542.9,1030,0
2019-05-15,07:00:00,1539.9,1535.2,1533.2,1540.2,2861,0
2019-05-15,08:00:00,1535.3,1537.3,1529.3,1537.6,22225,0
2019-05-15,09:00:00,1537.4,1544.0,1530.8,1546.6,28005,1
2019-05-15,10:00:00,1543.9,1549.5,1540.3,1549.8,13530,1
2019-05-15,11:00:00,1549.6,1543.8,1543.8,1553.0,9289,1
2019-05-15,12:00:00,1543.9,1549.2,1542.8,1549.4,8478,1
2019-05-15,13:00:00,1549.1,1548.8,1548.3,1551.5,7297,1
2019-05-15,14:00:00,1548.7,1549.4,1548.1,1552.2,10856,1
2019-05-15,15:00:00,1549.4,1550.6,1548.7,1552.1,10588,1
2019-05-15,16:00:00,1550.7,1550.7,1550.7,1551.1,7,0
2019-05-15,17:00:00,1550.0,1549.6,1548.8,1550.3,319,0
2019-05-15,18:00:00,1549.8,1549.1,1548.7,1549.8,127,0
2019-05-15,19:00:00,1549.1,1547.7,1546.6,1549.1,571,0
2019-05-15,20:00:00,1547.6,1544.8,1542.8,1547.7,1090,0
2019-05-15,21:00:00,1545.0,1547.5,1544.0,1549.7,557,1
2019-05-15,22:00:00,1547.6,1546.3,1546.0,1548.8,403,0
2019-05-15,23:00:00,1546.4,1545.6,1545.5,1546.9,155,0
2019-05-16,00:00:00,1545.7,1545.6,1544.3,1545.9,214,0
2019-05-16,01:00:00,1546.0,1546.9,1545.1,1547.2,246,1
2019-05-16,02:00:00,1546.9,1546.1,1543.8,1547.9,892,1
2019-05-16,03:00:00,1546.1,1549.4,1545.0,1550.5,1106,1
2019-05-16,04:00:00,1549.7,1550.9,1549.2,1551.8,888,1
2019-05-16,05:00:00,1550.9,1554.4,1550.6,1556.0,2166,1
2019-05-16,06:00:00,1554.5,1554.7,1553.2,1556.4,1400,1
2019-05-16,07:00:00,1554.5,1554.6,1553.3,1556.6,2089,1
2019-05-16,08:00:00,1554.5,1565.9,1552.0,1565.9,18933,1
2019-05-16,09:00:00,1565.9,1566.4,1564.0,1570.0,19530,1
2019-05-16,10:00:00,1566.4,1569.0,1563.7,1570.4,13320,1
2019-05-16,11:00:00,1569.0,1564.4,1563.8,1569.5,10472,1
2019-05-16,12:00:00,1564.4,1563.3,1561.4,1566.9,7642,0
2019-05-16,13:00:00,1563.2,1561.5,1559.9,1564.9,7901,0
2019-05-16,14:00:00,1561.6,1559.5,1555.0,1562.1,22288,0
2019-05-16,15:00:00,1559.4,1559.6,1558.2,1560.4,11225,0
2019-05-16,16:00:00,1559.7,1559.8,1559.7,1560.0,15,0
2019-05-16,17:00:00,1559.6,1559.5,1559.2,1561.2,254,1
2019-05-16,18:00:00,1559.8,1560.9,1559.8,1561.4,120,1
2019-05-16,19:00:00,1560.8,1559.6,1558.2,1561.7,557,1
2019-05-16,20:00:00,1559.8,1560.3,1558.9,1561.6,410,1
2019-05-16,21:00:00,1560.3,1557.5,1557.4,1560.7,395,0
2019-05-16,22:00:00,1557.4,1553.9,1553.7,1557.5,806,0
2019-05-16,23:00:00,1553.7,1554.9,1553.5,1555.3,404,0
2019-05-17,00:00:00,1554.8,1553.1,1552.8,1554.8,309,0
2019-05-17,01:00:00,1553.3,1554.9,1552.8,1556.3,1187,1
2019-05-17,02:00:00,1554.9,1555.1,1552.9,1555.7,786,1
2019-05-17,03:00:00,1554.9,1550.9,1549.9,1555.2,1343,0
2019-05-17,04:00:00,1551.1,1553.5,1550.0,1554.8,1212,0
2019-05-17,05:00:00,1553.4,1551.9,1551.1,1553.5,548,0
2019-05-17,06:00:00,1551.8,1548.7,1547.5,1552.4,1428,0
2019-05-17,07:00:00,1548.7,1547.1,1545.4,1549.7,4015,0
2019-05-17,08:00:00,1547.1,1546.9,1544.1,1552.4,21886,1
2019-05-17,09:00:00,1546.9,1558.7,1541.6,1559.3,27436,1
2019-05-17,10:00:00,1558.6,1549.3,1545.9,1561.3,26060,1
2019-05-17,11:00:00,1549.3,1547.4,1543.8,1550.0,11951,0
2019-05-17,12:00:00,1547.5,1549.1,1546.8,1551.4,6257,0
2019-05-17,13:00:00,1548.8,1549.4,1546.5,1550.7,7066,1
2019-05-17,14:00:00,1549.5,1538.3,1534.7,1549.9,26692,1
2019-05-17,15:00:00,1538.3,1537.1,1535.7,1539.1,18986,0
2019-05-17,16:00:00,1537.1,1536.7,1536.6,1538.2,134,0
2019-05-19,17:00:00,1536.8,1540.5,1536.8,1541.2,775,1
2019-05-19,18:00:00,1540.3,1544.1,1540.1,1545.3,488,1
2019-05-19,19:00:00,1544.0,1544.9,1543.1,1546.2,762,1
2019-05-19,20:00:00,1544.9,1543.4,1543.2,1547.4,594,1
2019-05-19,21:00:00,1543.2,1544.9,1541.5,1546.1,614,1
2019-05-19,22:00:00,1544.5,1543.7,1543.0,1544.8,205,0
2019-05-19,23:00:00,1543.7,1544.0,1543.0,1544.7,155,0
2019-05-20,00:00:00,1544.4,1543.1,1542.5,1545.1,197,1
2019-05-20,01:00:00,1543.3,1541.1,1540.8,1544.5,1138,0
2019-05-20,02:00:00,1541.1,1541.7,1540.1,1542.3,767,0
2019-05-20,03:00:00,1541.5,1535.2,1534.5,1543.3,1058,1
2019-05-20,04:00:00,1535.1,1537.4,1534.6,1537.7,1243,0
2019-05-20,05:00:00,1537.5,1526.5,1525.2,1537.6,5673,0
2019-05-20,06:00:00,1526.5,1528.5,1525.7,1529.4,1822,0
2019-05-20,07:00:00,1528.6,1525.0,1523.2,1528.8,3263,0
2019-05-20,08:00:00,1525.1,1527.6,1522.1,1529.8,21393,0
2019-05-20,09:00:00,1527.7,1531.1,1522.6,1532.0,18200,1
2019-05-20,10:00:00,1531.0,1530.2,1526.5,1532.9,16051,1
2019-05-20,11:00:00,1530.0,1531.6,1530.0,1536.6,9593,1
2019-05-20,12:00:00,1531.5,1533.7,1530.1,1535.4,5187,1
2019-05-20,13:00:00,1533.6,1526.1,1525.5,1534.1,8949,0
2019-05-20,14:00:00,1526.3,1527.3,1522.6,1528.2,15959,0
2019-05-20,15:00:00,1527.3,1528.9,1525.3,1529.1,10430,0
2019-05-20,16:00:00,1528.6,1528.7,1528.6,1528.8,5,0
2019-05-20,17:00:00,1528.8,1529.7,1528.8,1530.4,267,1
2019-05-20,18:00:00,1530.0,1529.6,1529.5,1530.8,261,1
2019-05-20,19:00:00,1529.7,1531.2,1528.6,1532.0,821,1
